,Dataset,Parameters,Sharpe Ratio,Average Turnover,Elapsed Time
0,1,"[0, 0.05, 0.2, 10, 0, 5, 3]",0.1906829443954992,0.3591839292925603,7.833268165588379
1,1,"[0, 0.05, 0.2, 11, 0, 5, 3]",0.18815948136082408,0.31817897773262915,7.72160267829895
2,1,"[0, 0.05, 0.2, 12, 0, 5, 3]",0.18867985866409126,0.2733681522963314,8.672160625457764
3,1,"[0, 0.05, 0.2, 13, 0, 5, 3]",0.21215070053172747,0.2409683847977084,8.01200270652771
4,1,"[0, 0.05, 0.2, 14, 0, 5, 3]",0.20434186829069068,0.22369234734259305,9.788071155548096
5,1,"[0, 0.05, 0.2, 15, 0, 5, 3]",0.20338942546389502,0.23500932669980534,8.905298233032227
6,1,"[1, 0.05, 0.2, 10, 0, 5, 3]",0.21434137591973068,0.02799285754440548,9.300080299377441
7,1,"[1, 0.05, 0.2, 11, 0, 5, 3]",0.21582792433674133,0.03182780412323984,10.403024435043335
8,1,"[1, 0.05, 0.2, 12, 0, 5, 3]",0.1691297787094162,0.0347614352095489,11.538305759429932
9,1,"[1, 0.05, 0.2, 13, 0, 5, 3]",0.180185612907273,0.030700332253424886,12.13703989982605
10,1,"[1, 0.05, 0.2, 14, 0, 5, 3]",0.20146348032223815,0.023989450472630063,14.671142578125
11,1,"[1, 0.05, 0.2, 15, 0, 5, 3]",0.20146348032223815,0.023989450472630063,14.976569890975952
12,1,"[2, 0.05, 0.2, 10, 0, 5, 3]",0.20170315699631997,0.024030139042803995,16.41330075263977
13,1,"[2, 0.05, 0.2, 11, 0, 5, 3]",0.20170315699631997,0.024030139042803995,20.836095333099365
14,1,"[2, 0.05, 0.2, 12, 0, 5, 3]",0.20170315699631997,0.024030139042803995,25.43534278869629
15,1,"[2, 0.05, 0.2, 13, 0, 5, 3]",0.20170315699631997,0.024030139042803995,25.708418369293213
16,1,"[2, 0.05, 0.2, 14, 0, 5, 3]",0.20170315699631997,0.024030139042803995,24.02340865135193
17,1,"[2, 0.05, 0.2, 15, 0, 5, 3]",0.20170315699631997,0.024030139042803995,23.38865041732788
18,1,"[3, 0.05, 0.2, 10, 0, 5, 3]",0.20170315699631997,0.024030139042803995,26.067632913589478
19,1,"[3, 0.05, 0.2, 11, 0, 5, 3]",0.20170315699631997,0.024030139042803995,26.71878695487976
20,1,"[3, 0.05, 0.2, 12, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.288106203079224
21,1,"[3, 0.05, 0.2, 13, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.172263145446777
22,1,"[3, 0.05, 0.2, 14, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.670314073562622
23,1,"[3, 0.05, 0.2, 15, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.473095893859863
24,1,"[4, 0.05, 0.2, 10, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.680198907852173
25,1,"[4, 0.05, 0.2, 11, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.764439344406128
26,1,"[4, 0.05, 0.2, 12, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.13896346092224
27,1,"[4, 0.05, 0.2, 13, 0, 5, 3]",0.20170315699631997,0.024030139042803995,23.79209852218628
28,1,"[4, 0.05, 0.2, 14, 0, 5, 3]",0.20170315699631997,0.024030139042803995,21.848978996276855
29,1,"[4, 0.05, 0.2, 15, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.03594183921814
30,1,"[5, 0.05, 0.2, 10, 0, 5, 3]",0.20170315699631997,0.024030139042803995,23.596782207489014
31,1,"[5, 0.05, 0.2, 11, 0, 5, 3]",0.20170315699631997,0.024030139042803995,23.638442516326904
32,1,"[5, 0.05, 0.2, 12, 0, 5, 3]",0.20170315699631997,0.024030139042803995,21.731364488601685
33,1,"[5, 0.05, 0.2, 13, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.887314319610596
34,1,"[5, 0.05, 0.2, 14, 0, 5, 3]",0.20170315699631997,0.024030139042803995,21.951091289520264
35,1,"[5, 0.05, 0.2, 15, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.041489839553833
36,1,"[6, 0.05, 0.2, 10, 0, 5, 3]",0.20170315699631997,0.024030139042803995,23.12031054496765
37,1,"[6, 0.05, 0.2, 11, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.18118190765381
38,1,"[6, 0.05, 0.2, 12, 0, 5, 3]",0.20170315699631997,0.024030139042803995,21.538354873657227
39,1,"[6, 0.05, 0.2, 13, 0, 5, 3]",0.20170315699631997,0.024030139042803995,22.090394020080566
