,Dataset,Parameters,Sharpe Ratio,Average Turnover,Elapsed Time
0,1,"[0, 0.03, 0.4, 15, 0, 5, 3]",0.2008808733816921,0.1866494341522885,23.917957067489624
1,1,"[0.0001, 0.03, 0.4, 15, 0, 5, 3]",0.19663965409962986,0.054345063070113935,21.113100051879883
2,1,"[0.0005, 0.03, 0.4, 15, 0, 5, 3]",0.19116493200357826,0.013698727193158084,22.278524160385132
3,1,"[0.001, 0.03, 0.4, 15, 0, 5, 3]",0.19694863190653167,0.006457106163326029,21.528034210205078
4,1,"[0.005, 0.03, 0.4, 15, 0, 5, 3]",0.20035645585774256,0.0035210520719741512,22.970343589782715
5,1,"[0.01, 0.03, 0.4, 15, 0, 5, 3]",0.20034119935237854,0.003556304415828335,17.06972336769104
6,1,"[0.05, 0.03, 0.4, 15, 0, 5, 3]",0.20035037680033793,0.003526192257910653,14.291091203689575
7,1,"[0.1, 0.03, 0.4, 15, 0, 5, 3]",0.20049390626751795,0.00351388474797425,15.571847200393677
8,1,"[0.5, 0.03, 0.4, 15, 0, 5, 3]",0.2013754470519269,0.0038151725983252087,8.258338689804077
9,1,"[1, 0.03, 0.4, 15, 0, 5, 3]",0.2013823277908217,0.003833161822468976,8.230611085891724
10,2,"[0, 0.03, 0.4, 15, 0, 5, 3]",0.18967054948764395,0.17196315434489504,12.398375749588013
11,2,"[0.0001, 0.03, 0.4, 15, 0, 5, 3]",0.19292362534222915,0.019007311080679344,12.957795858383179
12,2,"[0.0005, 0.03, 0.4, 15, 0, 5, 3]",0.18435006656856656,0.003086594203298823,14.036193609237671
13,2,"[0.001, 0.03, 0.4, 15, 0, 5, 3]",0.18291668395862423,0.0017765592375610453,13.77491569519043
14,2,"[0.005, 0.03, 0.4, 15, 0, 5, 3]",0.1830715017077787,0.0015734045149389168,12.780872106552124
15,2,"[0.01, 0.03, 0.4, 15, 0, 5, 3]",0.1830801189974991,0.0015545654632319065,12.961842060089111
16,2,"[0.05, 0.03, 0.4, 15, 0, 5, 3]",0.18237863892147038,0.0016548278423798536,14.92652678489685
17,2,"[0.1, 0.03, 0.4, 15, 0, 5, 3]",0.1823922617864639,0.0016185309448069108,13.083630800247192
18,2,"[0.5, 0.03, 0.4, 15, 0, 5, 3]",0.18243548581204325,0.0015967511223417131,13.224907159805298
19,2,"[1, 0.03, 0.4, 15, 0, 5, 3]",0.1823460608800417,0.0016609784089620825,12.56118655204773
20,3,"[0, 0.03, 0.4, 15, 0, 5, 3]",0.23133416491200592,0.20761587733786757,13.443725109100342
21,3,"[0.0001, 0.03, 0.4, 15, 0, 5, 3]",0.20894103623465415,0.05031580350089588,14.062601089477539
22,3,"[0.0005, 0.03, 0.4, 15, 0, 5, 3]",0.19422173389270198,0.00848930780907288,14.103983163833618
23,3,"[0.001, 0.03, 0.4, 15, 0, 5, 3]",0.19364122369135245,0.002454080391804321,14.863769292831421
24,3,"[0.005, 0.03, 0.4, 15, 0, 5, 3]",0.19353911497279655,0.0023095855741207096,13.581496477127075
25,3,"[0.01, 0.03, 0.4, 15, 0, 5, 3]",0.19355408020064094,0.0022987286687983807,13.385416269302368
26,3,"[0.05, 0.03, 0.4, 15, 0, 5, 3]",0.19384309470674857,0.002286989880783038,14.348767518997192
27,3,"[0.1, 0.03, 0.4, 15, 0, 5, 3]",0.1938255944872469,0.0022851456413177933,14.155195236206055
28,3,"[0.5, 0.03, 0.4, 15, 0, 5, 3]",0.1937081223075153,0.0022804059184857567,13.910590887069702
29,3,"[1, 0.03, 0.4, 15, 0, 5, 3]",0.1938248345033661,0.0022802316880130534,15.453272342681885
