0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2005-03-31,24.73484051,14.40365065,367.7130048,24.51557095,367.7130048,21.04025336,43.07883964,69.38829495,8.001098672,15.57104055,22.27840188,23.34232687,11.2576501,5.355175782,10.81476611,37.87270219,37.82431559,42.84352359,26.41847629,28.57790554,24.85595369,8.361977789,5.355175782,69.38829495,18.44007076,32.51956953,46.33053098,11.4318349,17.27135944,24.51557095,14.40365065,6.86370875,15.62275522,46.33053098,36.10962723
2005-04-30,23.98066595,15.01546879,387.9015037,22.52736071,387.9015037,21.08951148,43.85994758,57.99822684,7.465017767,15.90129829,22.85939387,23.43295154,12.11790272,4.634212592,10.7340933,39.73669903,35.58248328,40.99607635,26.69149045,31.58989558,25.75200159,6.797093628,4.634212592,57.99822684,17.73231313,31.45713302,47.34461497,12.48880472,17.61596321,22.52736071,15.01546879,6.755304372,16.15798475,47.34461497,32.45165789
2005-05-31,25.40907953,15.42680414,389.1405417,23.41480219,389.1405417,21.42303924,47.2824433,57.52042917,8.208966778,15.50988171,24.33808424,23.61420089,12.610278,5.109624201,11.24665155,40.17948756,35.76280857,40.60393048,27.61509154,33.84880868,25.94066094,7.446212339,5.109624201,57.52042917,18.27592215,33.62215546,46.51679131,13.46672461,17.40929549,23.41480219,15.42680414,6.994935101,16.7061299,46.51679131,31.9124227
2005-06-30,26.84916584,14.52400281,381.8715186,21.48632359,381.8715186,21.83795326,48.83632642,56.49259887,8.60235808,15.44716055,25.04934884,22.57197605,13.15736164,4.730598045,12.37850677,38.69595755,36.49729775,41.52149261,27.46569303,34.66699832,25.6286474,7.640201839,4.730598045,56.49259887,20.44816559,34.05087278,45.06097519,13.39243227,17.0008807,21.48632359,14.52400281,7.579163948,16.51451837,45.06097519,33.4463442
2005-07-31,28.71635727,15.22324222,362.9257063,21.87884578,362.9257063,21.75284269,48.84372586,63.54275339,9.008509397,15.44716055,25.75526559,22.47426186,14.09376787,5.481119441,13.53587512,39.12647071,37.3680839,42.44627964,27.60076058,37.39429714,25.7453084,8.087869915,5.481119441,63.54275339,23.967371,38.70126701,44.33999958,13.79856372,17.04160624,21.87884578,15.22324222,7.883248497,15.86782947,44.33999958,32.17807391
2005-08-31,28.97811308,15.3067335,365.1783486,21.49485668,365.1783486,21.32238239,49.77902852,61.52776906,10.15744195,15.13178617,25.3910278,21.89449105,13.11357262,6.026018536,14.99495038,39.35607772,34.15234964,43.48666505,26.8784428,35.69344716,24.82949635,7.50801332,6.026018536,61.52776906,26.56508338,39.83552785,44.17297283,13.66048973,16.28486532,21.49485668,15.3067335,8.152908381,15.366914,44.17297283,33.91766086
2005-09-30,29.92589707,15.12130835,379.7788081,20.59034901,379.7788081,20.9468624,50.46978496,61.22249608,10.71515377,14.87824991,26.27871242,22.07848324,13.12464827,6.889632197,16.07218052,40.88146335,33.28638704,46.12926039,27.23228528,35.15495525,24.85880233,7.425176663,6.889632197,61.22249608,29.35870183,42.17583819,44.09631993,13.56998962,16.2749082,20.59034901,15.12130835,8.572512576,15.05933448,44.09631993,40.52112293
2005-10-31,27.63144985,14.97776271,381.9480192,20.7951432,381.9480192,21.52981247,48.01128624,62.48937894,10.28948327,13.2493294,24.62783553,22.23585882,12.42945423,7.401117669,14.02730858,42.58996393,35.93744799,40.75695118,25.65274147,34.06573296,27.10112017,6.343586458,7.401117669,62.48937894,25.32252303,37.92834509,43.63640256,12.79571085,15.88971184,20.7951432,14.97776271,7.632822227,13.11133086,43.63640256,36.59529016
2005-11-30,27.77857471,15.04346409,408.9798188,21.27299631,408.9798188,22.6735676,50.84281489,68.01011136,10.88762371,13.51218809,24.96240859,23.42273303,12.57548488,8.715815251,13.90269175,42.67647029,36.88696839,42.3420265,25.91401939,35.87337024,28.30742344,6.198720902,8.715815251,68.01011136,27.32668015,41.67141622,43.25716541,13.42803499,16.12672119,21.27299631,15.04346409,7.656795198,12.8965336,43.25716541,39.70285231
2005-12-31,28.10370148,14.20477951,408.811341,20.67427988,408.811341,22.66635247,52.37130544,62.88448992,10.53403211,14.38212516,25.39544115,23.1456133,13.16522401,9.238866978,14.29662871,42.77695128,35.65774932,40.9848635,25.94664678,36.42954652,29.37311468,5.886116281,9.238866978,62.88448992,26.60111708,41.66420414,42.10130593,13.06511512,15.1887693,20.67427988,14.20477951,7.442497602,14.18618696,42.10130593,45.96991139
2006-01-31,34.37672348,14.58183518,392.3847571,21.83003854,392.3847571,22.49679675,50.93228751,62.19597361,11.47227108,14.43969101,25.76817803,21.62678561,14.44391165,9.704087432,18.02496062,41.40125379,35.13202609,45.78601005,25.35189845,39.82840158,29.66996564,6.617277094,9.704087432,62.19597361,34.1830365,49.16645875,40.30797244,14.184544,16.1716041,21.83003854,14.58183518,7.401954813,15.62183882,40.30797244,53.20113341
2006-02-28,32.20596938,14.78974439,394.8521661,24.14155586,394.8521661,23.35534203,54.42461847,61.5369976,12.07200815,14.63610629,25.46083119,21.86918295,15.2056134,8.80191959,16.63684588,42.79867282,34.5605878,43.5493143,26.01272993,40.2428727,30.70748142,6.146818,8.80191959,61.5369976,29.25865282,52.917302,40.61576138,14.26534577,17.21361523,24.14155586,14.78974439,7.601004259,16.07708753,40.61576138,45.5566987
2006-03-31,32.72661975,14.86215197,402.1752815,24.05530521,402.1752815,23.23529121,58.34792293,63.24721077,12.13427388,15.59283878,24.14532715,23.13995081,16.22311052,8.060394169,17.9494129,42.02479003,36.12602106,44.64226492,24.37464567,41.92121886,31.08068853,6.139105556,8.060394169,63.24721077,31.41862984,51.99769371,41.72186277,14.74830069,17.39749955,24.05530521,14.86215197,6.99151741,15.29748077,41.72186277,44.75789435
2006-04-30,36.29069523,14.89409832,429.6652159,24.11568067,429.6652159,24.98876082,62.48086961,63.14751224,11.97568002,16.26418896,23.93440246,23.01353934,15.63110051,9.046096071,18.7011344,42.35202926,34.43595953,46.27068799,24.79416439,39.36314479,34.14473042,5.437273136,9.046096071,63.14751224,33.62593703,55.01925849,41.29210363,14.23938045,17.0742635,24.11568067,14.89409832,7.044261464,15.54916484,41.29210363,50.33861465
2006-05-31,35.00141123,15.62886437,424.0739769,26.30644708,424.0739769,24.33118554,62.54137182,61.49802194,11.94248596,15.73230256,24.80931044,22.79398259,15.52762136,7.681278053,17.77949482,43.9664095,37.18384461,44.90275548,24.57528506,38.80545473,32.08310501,5.601564843,7.681278053,61.49802194,32.16109771,52.99253904,42.68957693,13.8013288,16.13344728,26.30644708,15.62886437,7.114367468,14.66322043,42.68957693,44.98215822
2006-06-30,36.3612559,15.38067484,415.0419754,25.87519385,415.0419754,24.59147094,61.53469989,59.1273848,11.71560369,16.57178591,25.00058403,22.09399183,16.10250553,7.359993209,19.73393629,43.87820505,36.96895345,45.22712278,25.08342534,39.1455772,31.60155746,5.421626307,7.359993209,59.1273848,31.99725246,54.10396583,42.47690883,14.11271633,17.31205221,25.87519385,15.38067484,7.416980263,14.54546845,42.47690883,45.74380728
2006-07-31,38.20502509,15.90981009,415.5580897,25.60781684,415.5580897,26.51978246,58.16159767,59.58150036,11.80066015,15.53116114,26.36762767,21.91300343,16.18778343,8.733807203,21.47279695,46.31913118,34.15234438,49.93782065,26.05622387,40.38639437,34.59754321,5.257334601,8.733807203,59.58150036,28.76777637,51.70389835,44.34129919,14.47160365,17.69706948,25.60781684,15.90981009,8.152744705,16.10723157,44.34129919,44.27461264
2006-08-31,36.15915043,16.02064248,428.7955307,25.57331659,428.7955307,25.67571324,56.48722659,62.56978174,13.52028001,14.0927307,26.32068312,22.831352,17.73390566,8.71967067,19.87297112,47.70768197,34.45057746,50.1164387,25.69912061,42.77029008,34.62787863,6.597284949,8.71967067,62.56978174,28.19359262,48.40628835,46.10285886,16.13194858,18.40871982,25.57331659,16.02064248,8.666091058,17.23699411,46.10285886,44.29189729
2006-09-30,34.27391023,16.08517068,431.5759678,26.66007473,431.5759678,26.73229655,59.46619248,63.3193518,13.59820877,16.1467057,26.32068312,23.83432454,17.55371848,9.89300292,18.3021734,47.9134248,37.99424151,49.69429639,25.87916559,43.71763261,35.61377969,6.376587245,9.89300292,63.3193518,24.58944544,48.00503049,46.30250007,16.6466269,19.42910082,26.66007473,16.08517068,8.588126225,17.73734227,46.30250007,37.01705601
2006-10-31,33.44039381,16.8195876,435.8335121,27.13445328,435.8335121,26.81357219,60.22790274,71.34825179,14.35798877,16.21893725,27.5455634,23.7060378,19.00293654,10.41991006,20.56317012,46.57719383,37.96342704,52.89369074,28.32306655,45.87935383,36.23538426,6.526346401,10.41991006,71.34825179,27.96023057,44.4840877,48.05649068,16.83427004,19.57351746,27.13445328,16.8195876,9.283812427,16.66784808,48.05649068,39.19911404
2006-11-30,35.86257828,16.97124573,435.1255634,28.50583855,435.1255634,26.24033144,67.00094998,71.26157147,14.62483833,16.2713621,27.80349147,23.82082067,19.71327183,11.77958753,22.5629103,45.49793035,35.51367667,57.12950794,29.3579838,50.6378194,35.34935884,6.408115488,11.77958753,71.26157147,29.22662846,45.45129237,47.26173449,19.71473384,19.17815542,28.50583855,16.97124573,9.896481688,17.34822384,47.26173449,40.61918356
2006-12-31,34.93953906,17.48585536,488.7375254,29.82407641,488.7375254,26.47860914,67.23556304,75.31616262,15.29654292,17.24777488,27.71700197,25.3101949,18.66244525,10.90312247,22.11346898,46.14000971,35.70512835,56.99562809,30.50884913,50.11849003,36.89226517,5.919427714,10.90312247,75.31616262,26.8964675,44.9383808,47.34061161,20.013689,20.44059839,29.82407641,17.48585536,10.03569825,16.3448162,47.34061161,39.1781056
2007-01-31,33.17216938,17.35176694,478.9978727,30.6073174,478.9978727,26.95516454,67.7804708,76.86667549,16.07269672,19.06664186,27.83808727,24.52116437,19.43960257,11.01749987,21.5970896,48.1242883,36.87261955,55.11387239,29.22320459,55.84393606,39.17624685,6.408115488,11.01749987,76.86667549,25.58845894,47.18118542,47.89992208,22.17703724,21.37580197,30.6073174,17.35176694,10.44729504,16.55938136,47.89992208,39.13471899
2007-02-28,33.00044115,16.91688556,446.3303893,29.80667105,446.3303893,26.03964948,66.29561978,72.26948894,14.61323049,17.47058049,28.34659743,23.93355721,19.35660335,10.87356426,21.78323428,46.58259973,37.3519868,53.54204365,29.17908933,55.38267864,37.99165191,6.234710149,10.87356426,72.26948894,26.84922649,47.44628963,45.38866704,20.16382063,20.75428332,29.80667105,16.91688556,10.89328373,15.92385273,45.38866704,39.13471899
2007-03-31,35.45042992,17.52093265,454.9255943,29.96331925,454.9255943,25.8370355,67.54920415,73.29591164,14.93614917,18.38450775,29.79368598,24.24206768,18.15311469,11.94022995,23.73056706,47.10918781,36.47510753,56.35808027,30.53165792,53.96807558,37.21474224,6.218946027,11.94022995,73.29591164,27.56126937,49.36093115,43.46291237,19.79570729,21.04284555,29.96331925,17.52093265,10.96048851,16.11524519,43.46291237,36.52184437
