,Dataset,Parameters,Sharpe Ratio,Average Turnover,Elapsed Time
0,1,"[0, 0.05, 0.5, 10, 0, 5, 3]",0.19092763124297898,0.3612283291809781,16.58040976524353
1,1,"[0, 0.05, 0.5, 11, 0, 5, 3]",0.18827176390343311,0.31915806519670936,17.817232847213745
2,1,"[0, 0.05, 0.5, 12, 0, 5, 3]",0.18888119835148473,0.27458230465038735,23.228211402893066
3,1,"[0, 0.05, 0.5, 13, 0, 5, 3]",0.21235368787106446,0.24227880868508544,26.726301670074463
4,1,"[0, 0.05, 0.5, 14, 0, 5, 3]",0.20454355342961988,0.22495016588883773,27.13426899909973
5,1,"[0, 0.05, 0.5, 15, 0, 5, 3]",0.20359282407894785,0.23626714524605005,25.473742961883545
6,1,"[1, 0.05, 0.5, 10, 0, 5, 3]",0.16507773438754866,0.02619824364803992,24.334487438201904
7,1,"[1, 0.05, 0.5, 11, 0, 5, 3]",0.1973800669343192,0.026644353621038067,26.121706247329712
8,1,"[1, 0.05, 0.5, 12, 0, 5, 3]",0.20192131981858874,0.031768456166389035,25.143652200698853
9,1,"[1, 0.05, 0.5, 13, 0, 5, 3]",0.18511373194581712,0.035891277969792176,23.39103388786316
10,1,"[1, 0.05, 0.5, 14, 0, 5, 3]",0.21729311137306367,0.021473423053264416,22.110531091690063
11,1,"[1, 0.05, 0.5, 15, 0, 5, 3]",0.19899614696264714,0.02949114225948886,22.252565622329712
12,1,"[2, 0.05, 0.5, 10, 0, 5, 3]",0.2040048145518198,0.007885054263245853,22.63864302635193
13,1,"[2, 0.05, 0.5, 11, 0, 5, 3]",0.23778514505764203,0.018328170575781184,22.360305070877075
14,1,"[2, 0.05, 0.5, 12, 0, 5, 3]",0.1985172703503527,0.01689435075239488,23.220549821853638
15,1,"[2, 0.05, 0.5, 13, 0, 5, 3]",0.19688160976165917,0.03412620739998042,22.636128187179565
16,1,"[2, 0.05, 0.5, 14, 0, 5, 3]",0.21729311137314672,0.021473423053282734,23.563790798187256
17,1,"[2, 0.05, 0.5, 15, 0, 5, 3]",0.21729311137314672,0.021473423053282734,21.93365788459778
18,1,"[3, 0.05, 0.5, 10, 0, 5, 3]",0.1873611710936791,0.012506528206590478,22.65499258041382
19,1,"[3, 0.05, 0.5, 11, 0, 5, 3]",0.23901464495104133,0.01938382603631958,23.548465251922607
20,1,"[3, 0.05, 0.5, 12, 0, 5, 3]",0.1985172703503375,0.01689435075239985,22.915154695510864
21,1,"[3, 0.05, 0.5, 13, 0, 5, 3]",0.2039805713774488,0.024594215909190285,22.379034280776978
22,1,"[3, 0.05, 0.5, 14, 0, 5, 3]",0.21729311137314672,0.021473423053282707,22.118917226791382
23,1,"[3, 0.05, 0.5, 15, 0, 5, 3]",0.21729311137314672,0.021473423053282707,21.78262424468994
