Date,BEN,ITW,CNP,K,MRO,SONC,AAP,PLD,AMAT,TSN,HTLF,ISRG,C,IEX,IFF,TMO,BIO,NOC,IVZ,FITB,RJF,JNJ,A,FMC,CL,SYK,NEE,VZ,REGN,WAT,MCHP,BWA,PKI,ZBH,LNC
2003-08-31,9.895771980285645,31.401647567749023,5.384477615356445,23.93292236328125,7.761959552764893,14.082338333129885,26.702253341674805,18.685548782348636,14.600899696350098,16.176279067993164,13.119305610656738,2.1111109256744385,315.7372741699219,17.48328399658203,25.29527473449707,29.38762855529785,58.86000061035156,32.424407958984375,7.746278762817383,31.40626716613769,9.004122734069824,33.17390060424805,17.92053985595703,7.673541069030762,19.07364273071289,45.21378326416016,4.569223403930664,13.478195190429688,10.529999732971191,47.77999877929688,9.294129371643066,9.044818878173828,17.188081741333008,78.17127227783203,32.03281021118164
2003-09-30,10.544010162353516,29.895252227783203,5.1685075759887695,24.152193069458008,7.493194103240967,13.83473777770996,22.398950576782227,20.15320205688477,11.825090408325195,12.753540992736816,12.846468925476074,2.694443941116333,319.1748046875,15.693890571594238,26.059541702270508,25.114280700683597,50.34000015258789,31.325271606445312,5.901663780212402,29.08790397644043,8.244982719421387,34.77936172485352,12.54682159423828,8.22889518737793,17.698740005493164,37.239707946777344,4.993915557861328,14.775583267211914,8.90999984741211,43.310001373291016,7.789324760437012,9.271045684814451,15.053091049194336,63.1928825378418,30.94842338562012
2003-10-31,11.053956031799316,30.605499267578125,4.894492149353027,24.543428421020508,8.52823257446289,15.865071296691896,20.791257858276367,19.975135803222656,12.271598815917969,12.39755630493164,13.2485933303833,2.75,302.31842041015625,17.349109649658203,25.958032608032227,25.831279754638672,51.09999847412109,32.344181060791016,6.1605329513549805,28.93206024169922,8.234969139099121,33.71979904174805,13.201704978942873,8.645417213439941,14.807943344116213,39.52506637573242,4.930409908294678,14.82452392578125,8.680000305175781,44.09999847412109,7.922152042388916,8.97057819366455,14.829195022583008,70.05282592773438,32.109832763671875
2003-11-30,13.010597229003906,30.95371437072754,5.320160865783691,25.28316116333008,8.208250045776367,18.05634117126465,24.937423706054688,21.806442260742188,12.383230209350586,12.714385986328123,15.90982723236084,3.9922220706939697,309.45172119140625,20.50504302978516,27.52095031738281,28.91917991638184,56.70000076293945,34.30258560180664,6.974826812744141,29.6021785736084,10.09910488128662,36.27888488769531,14.009599685668944,8.819852828979492,15.153616905212402,36.16279983520508,5.123021125793457,15.667425155639648,9.220000267028809,46.65999984741211,8.332268714904785,10.401101112365724,18.44087600708008,72.32171630859375,31.67510032653809
2003-12-31,13.827296257019045,30.536108016967773,5.38690185546875,25.83857727050781,7.827393531799316,18.879621505737305,26.400053024291992,22.281003952026367,12.72555160522461,14.273619651794434,14.496903419494627,4.446667194366455,333.170654296875,20.76136589050293,29.230884552001957,28.861825942993164,57.369998931884766,33.102962493896484,7.053446292877197,28.011838912963867,10.604528427124023,38.14336013793945,14.750167846679688,8.597360610961914,16.857120513916016,39.739871978759766,5.4449872970581055,15.39382553100586,9.210000038146973,46.790000915527344,7.862138748168945,11.255044937133787,19.44376564025879,71.00997924804688,32.129371643066406
2004-01-31,13.471936225891112,28.658069610595703,5.363063335418701,25.827003479003903,8.0604829788208,19.709081649780277,26.04951286315918,20.537803649902344,11.83253002166748,13.319459915161133,15.18895149230957,4.433332920074463,339.18670654296875,19.8255558013916,28.807836532592773,28.62282371520996,58.790000915527344,31.59272575378418,7.547635078430176,27.520282745361328,10.669560432434082,38.913204193115234,13.532207489013672,8.399771690368652,17.395662307739258,40.47286987304688,5.582659721374512,13.655593872070312,7.199999809265137,49.08000183105469,7.702471256256103,11.184806823730469,19.94226455688477,69.88440704345703,32.01059341430664
2004-02-29,13.93449878692627,29.57073211669922,5.759101867675781,25.603944778442383,9.917440414428713,20.85423851013184,30.44951057434082,21.4149227142334,12.986016273498535,13.2339506149292,14.823307991027832,5.238889217376709,332.9384155273437,20.314119338989254,28.17327117919922,26.251922607421875,48.90999984741211,32.35652160644531,7.401630401611328,26.51351547241211,10.426528930664062,39.62527847290039,14.688963890075684,8.786033630371094,17.521482467651367,40.90117645263672,5.780064582824707,13.80138874053955,6.110000133514404,48.84999847412109,8.13980484008789,10.98898696899414,19.239641189575195,76.13278198242188,32.50315475463867
2004-03-31,14.05479335784912,29.589542388916016,5.830345153808594,25.179162979125977,9.829453468322754,20.674728393554688,30.49181365966797,20.85224151611328,12.092994689941406,12.969573974609377,14.3745698928833,5.052221775054932,313.5424499511719,20.75125503540039,27.06987953186035,24.17739486694336,48.709999084472656,33.01709747314453,7.227745532989502,25.66476249694824,10.39833927154541,40.56758499145508,13.587288856506348,9.514052391052246,17.273155212402344,36.74186325073242,5.901326656341553,13.621060371398926,5.110000133514404,35.790000915527344,7.709988594055176,10.141118049621582,17.895122528076172,68.96265411376953,31.316818237304688
2004-04-30,14.76930809020996,27.904003143310547,5.9418158531188965,26.61800193786621,10.22148323059082,21.046131134033203,35.82261276245117,22.498767852783203,12.242234230041504,14.384130477905272,14.376063346862791,5.5,331.7851257324219,19.811260223388672,25.41828346252441,25.162073135375977,53.880001068115234,34.242576599121094,6.788837909698486,25.479660034179688,9.234956741333008,40.730018615722656,14.695080757141112,9.870047569274902,16.637544631958008,40.069313049316406,5.974815368652344,13.730477333068848,6.230000019073486,38.84999847412109,8.818742752075195,11.171222686767578,16.653446197509766,67.8725357055664,31.841367721557617
2004-05-31,15.780643463134766,26.426610946655277,6.438314914703369,26.00359535217285,11.250168800354004,18.89818954467773,39.01382827758789,24.240177154541016,12.063298225402832,13.869853973388672,14.19436740875244,5.18222188949585,325.5876159667969,19.91440963745117,24.94555282592773,25.68788146972656,59.209999084472656,33.95374298095703,6.845838069915772,24.792503356933597,9.722548484802246,39.45530700683594,14.089166641235352,9.992867469787598,16.61756706237793,39.17156600952149,6.236525535583496,13.408367156982422,8.390000343322754,37.16999816894531,8.809821128845215,11.215106010437012,16.453227996826172,67.50914764404297,32.81346130371094
2004-06-30,16.489931106567383,27.95223426818848,6.925696849822998,26.68768882751465,13.627193450927734,18.93532943725586,36.825904846191406,24.99573516845703,13.682378768920898,13.88567352294922,14.230467796325684,8.266667366027832,311.3484802246094,22.504648208618164,24.862911224365234,26.672563552856445,55.20000076293945,34.631561279296875,7.6153564453125,24.93703269958496,10.438403129577637,38.67669296264648,19.68320846557617,10.138827323913574,17.57822036743164,44.9286994934082,6.441943645477295,12.843242645263672,7.46999979019165,45.470001220703125,9.293572425842283,12.245460510253906,18.08004570007324,72.8269271850586,34.68072891235352
2004-07-31,17.232624053955078,27.41845321655273,7.282288551330566,27.15867042541504,14.606163024902344,16.929752349853516,35.0671272277832,25.317140579223636,12.666650772094728,14.096529960632324,14.179383277893066,8.143333435058594,323.7967834472656,22.01317405700684,24.674938201904297,29.540586471557617,54.9900016784668,33.55723190307617,7.50664472579956,22.360300064086918,11.082562446594238,38.60958099365234,20.044307708740234,10.185108184814451,17.675321578979492,40.71173477172852,7.116185665130615,12.835392951965332,9.489999771118164,41.59999847412109,8.994935035705566,11.82652759552002,17.791805267333984,61.05690383911133,36.38014221191406
2004-08-31,18.13776397705078,28.22771644592285,6.484025001525879,26.004743576049805,12.747808456420898,17.913970947265625,33.99732208251953,25.157695770263672,12.218539237976074,13.901288986206056,14.94563102722168,9.858888626098633,325.6462097167969,20.76487922668457,22.84024429321289,28.861825942993164,58.52000045776367,33.12502670288086,7.218588829040527,24.41075134277344,11.741583824157717,38.206878662109375,19.59140968322754,9.69027042388916,17.831628799438477,33.82623672485352,6.43745756149292,12.52956771850586,12.510000228881836,36.20000076293945,9.003893852233887,12.17731761932373,19.34129905700684,56.519073486328125,35.64700698852539
2004-09-30,19.063432693481445,29.396656036376957,6.504413604736328,26.10630416870117,12.63630199432373,18.316326141357425,38.38524627685547,26.626853942871094,13.5482177734375,13.175315856933594,14.980252265930176,12.414443969726562,348.718505859375,22.9025936126709,22.52869033813477,29.49277687072754,58.41999816894531,35.58443069458008,7.9214372634887695,24.502025604248047,12.504112243652344,37.87338638305664,21.825349807739254,9.464213371276855,18.35688018798828,35.662933349609375,6.390086174011231,12.71646499633789,11.170000076293944,39.22999954223633,10.01866626739502,12.59939956665039,19.98980140686035,55.54414749145508,36.61195755004883
2004-10-31,20.24258804321289,28.175600051879883,6.287928581237793,25.4132137298584,16.38306999206543,17.920164108276367,39.5003776550293,29.994808197021484,14.251444816589355,11.218206405639648,15.84506130218506,15.252222061157228,334.568603515625,23.9340763092041,22.94844055175781,32.160037994384766,67.4000015258789,38.53687286376953,10.629131317138672,23.08758354187012,14.73097038269043,35.29123306274414,20.75427627563477,10.042707443237305,18.58139038085937,41.19880676269531,6.299638748168945,12.752506256103516,15.229999542236328,41.95000076293945,11.31895637512207,11.61049461364746,19.988718032836918,61.11006927490234,38.67962265014648
2004-11-30,21.101606369018555,28.693721771240234,6.45720100402832,26.411880493164062,15.120757102966309,19.56671142578125,37.48772811889648,30.827999114990234,13.726052284240724,10.62203884124756,15.896550178527832,10.022221565246582,336.62042236328125,24.584461212158203,24.11116981506348,33.096927642822266,57.310001373291016,39.91635513305664,10.980555534362791,23.75126266479492,14.876337051391602,35.558982849121094,22.03344345092773,10.82412338256836,18.44260025024414,38.16049957275391,6.320743560791016,13.574207305908203,16.3700008392334,42.72999954223633,10.621899604797363,11.745285034179688,20.91167449951172,61.313926696777344,40.268531799316406
