,Dataset,Parameters,Sharpe Ratio,Average Turnover,Elapsed Time
0,1,"[0, 0.03, 0.4, 15, 0, 8, 2]",0.19751943123010787,0.2325045174582204,11.35462498664856
1,1,"[0, 0.03, 0.4, 15, 0, 8, 3]",0.1971515290882408,0.22014289092208442,10.971869468688965
2,1,"[0, 0.03, 0.4, 15, 0, 8, 4]",0.19895944932314327,0.229054712063649,9.098727226257324
3,1,"[0, 0.03, 0.4, 15, 0, 8, 5]",0.1940282628842668,0.2505481650358299,10.108466148376465
4,1,"[0, 0.03, 0.4, 15, 0, 8, 6]",0.19541652420576927,0.26254153229132315,8.51941442489624
5,1,"[0, 0.03, 0.4, 15, 0, 8, 7]",0.19400994888862097,0.25568637376810094,7.953456401824951
6,1,"[1, 0.03, 0.4, 15, 0, 8, 2]",0.20740224527044823,0.01278279196473423,7.746896028518677
7,1,"[1, 0.03, 0.4, 15, 0, 8, 3]",0.18575718190494894,0.02218823436224901,7.983508348464966
8,1,"[1, 0.03, 0.4, 15, 0, 8, 4]",0.20528544170751115,0.014319751498100117,7.956867694854736
9,1,"[1, 0.03, 0.4, 15, 0, 8, 5]",0.20054824465879167,0.0122525114980645,8.655221462249756
10,1,"[1, 0.03, 0.4, 15, 0, 8, 6]",0.2105073477625172,0.012496810622388624,9.305372953414917
11,1,"[1, 0.03, 0.4, 15, 0, 8, 7]",0.21040533886284452,0.011172427424853035,7.63946008682251
12,1,"[2, 0.03, 0.4, 15, 0, 8, 2]",0.19946089045712714,0.012528186567090442,7.832835912704468
13,1,"[2, 0.03, 0.4, 15, 0, 8, 3]",0.17790082958201847,0.005887573983066714,8.400299072265625
14,1,"[2, 0.03, 0.4, 15, 0, 8, 4]",0.2035166883350345,0.015439432818943081,7.97059178352356
15,1,"[2, 0.03, 0.4, 15, 0, 8, 5]",0.20211542760668605,0.011273770907630076,7.8718695640563965
16,1,"[2, 0.03, 0.4, 15, 0, 8, 6]",0.21319090905480062,0.013874409112704083,7.571750640869141
17,1,"[2, 0.03, 0.4, 15, 0, 8, 7]",0.21381488282324893,0.012899759174149136,7.4326183795928955
18,1,"[3, 0.03, 0.4, 15, 0, 8, 2]",0.19585044389037384,0.018537577507216563,7.939072608947754
19,1,"[3, 0.03, 0.4, 15, 0, 8, 3]",0.17790082958201847,0.005887573983066714,8.008594751358032
20,1,"[3, 0.03, 0.4, 15, 0, 8, 4]",0.20351668833500497,0.015439432818945909,8.048688650131226
21,1,"[3, 0.03, 0.4, 15, 0, 8, 5]",0.20211542760669365,0.011273770907621813,7.644558906555176
22,1,"[3, 0.03, 0.4, 15, 0, 8, 6]",0.21319090905483248,0.013874409112703438,7.476792335510254
23,1,"[3, 0.03, 0.4, 15, 0, 8, 7]",0.21381488282324893,0.012899759174149136,7.267090082168579
24,1,"[4, 0.03, 0.4, 15, 0, 8, 2]",0.20088065994706011,0.016372783260534457,7.717374563217163
25,1,"[4, 0.03, 0.4, 15, 0, 8, 3]",0.20863263060488374,0.01440042177968063,7.812710523605347
26,1,"[4, 0.03, 0.4, 15, 0, 8, 4]",0.2035166883351803,0.015439432818975182,7.811463832855225
27,1,"[4, 0.03, 0.4, 15, 0, 8, 5]",0.20211542760675205,0.01127377090760367,7.70353364944458
28,1,"[4, 0.03, 0.4, 15, 0, 8, 6]",0.2131909090546051,0.01387440911262486,7.536755561828613
29,1,"[4, 0.03, 0.4, 15, 0, 8, 7]",0.2138148828230864,0.012899759174096416,7.4436516761779785
30,1,"[5, 0.03, 0.4, 15, 0, 8, 2]",0.23386543708668653,0.04647351827381035,7.884732961654663
31,1,"[5, 0.03, 0.4, 15, 0, 8, 3]",0.23037531699134645,0.04576648586119471,8.003214359283447
